iter	Passed	Remaining
9859	16915	51707
9860	16917	51706
9861	16919	51704
9862	16921	51703
9863	16922	51701
9864	16924	51700
9865	16926	51698
9866	16927	51696
9867	16929	51694
9868	16931	51692
9869	16932	51691
9870	16934	51689
9871	16936	51687
9872	16938	51686
9873	16940	51684
9874	16941	51682
9875	16943	51681
9876	16945	51679
9877	16947	51678
9878	16948	51677
9879	16950	51675
9880	16952	51674
9881	16954	51672
9882	16955	51670
9883	16957	51668
9884	16959	51666
9885	16961	51665
9886	16962	51663
9887	16964	51662
9888	16966	51661
9889	16968	51660
9890	16970	51658
9891	16972	51657
9892	16973	51655
9893	16975	51653
9894	16977	51651
9895	16978	51649
9896	16980	51648
9897	16982	51646
9898	16984	51645
9899	16985	51644
9900	16987	51642
9901	16989	51640
9902	16991	51638
9903	16992	51636
9904	16994	51635
9905	16996	51633
9906	16997	51632
9907	16999	51630
9908	17001	51628
9909	17003	51627
9910	17005	51625
9911	17006	51624
9912	17008	51622
9913	17010	51621
9914	17012	51619
9915	17013	51618
9916	17015	51616
9917	17017	51614
9918	17019	51613
9919	17020	51611
9920	17022	51609
9921	17024	51607
9922	17025	51606
9923	17027	51604
9924	17029	51602
9925	17031	51600
9926	17032	51599
9927	17034	51598
9928	17036	51596
9929	17038	51594
9930	17039	51592
9931	17041	51591
9932	17043	51589
9933	17045	51588
9934	17046	51586
9935	17048	51584
9936	17050	51583
9937	17052	51581
9938	17053	51580
9939	17055	51578
9940	17057	51576
9941	17059	51575
9942	17060	51573
9943	17062	51571
9944	17064	51569
9945	17065	51568
9946	17067	51567
9947	17069	51565
9948	17071	51563
9949	17073	51562
9950	17074	51560
9951	17076	51558
9952	17078	51556
9953	17079	51554
9954	17081	51552
9955	17082	51549
9956	17084	51547
9957	17086	51546
9958	17087	51544
9959	17089	51542
9960	17091	51541
9961	17092	51539
9962	17094	51537
9963	17096	51536
9964	17098	51534
9965	17099	51533
9966	17101	51531
9967	17103	51529
9968	17105	51528
9969	17106	51526
9970	17108	51524
9971	17110	51522
9972	17111	51520
9973	17113	51518
9974	17115	51517
9975	17116	51515
9976	17118	51514
9977	17121	51514
9978	17122	51512
9979	17124	51510
9980	17126	51508
9981	17127	51506
9982	17129	51505
9983	17131	51503
9984	17133	51502
9985	17134	51500
9986	17136	51498
9987	17138	51497
9988	17140	51495
9989	17141	51493
9990	17143	51491
9991	17144	51489
9992	17146	51487
9993	17148	51486
9994	17150	51485
9995	17152	51483
9996	17153	51482
9997	17155	51480
9998	17157	51478
9999	17158	51476
10000	17160	51474
10001	17162	51473
10002	17164	51472
10003	17165	51470
10004	17167	51468
10005	17169	51468
10006	17171	51466
10007	17173	51465
10008	17174	51462
10009	17176	51461
10010	17178	51459
10011	17179	51457
10012	17181	51455
10013	17183	51453
10014	17184	51451
10015	17186	51449
10016	17188	51447
10017	17189	51445
10018	17191	51444
10019	17193	51443
10020	17195	51441
10021	17196	51439
10022	17198	51437
10023	17200	51436
10024	17202	51434
10025	17203	51432
10026	17205	51431
10027	17207	51429
10028	17208	51427
10029	17210	51426
10030	17212	51424
10031	17214	51422
10032	17215	51420
10033	17217	51419
10034	17219	51417
10035	17221	51416
10036	17222	51414
10037	17224	51412
10038	17226	51410
10039	17227	51409
10040	17229	51407
10041	17231	51406
10042	17233	51404
10043	17235	51403
10044	17236	51401
10045	17238	51400
10046	17240	51398
10047	17242	51396
10048	17243	51394
10049	17245	51393
10050	17247	51391
10051	17248	51389
10052	17250	51387
10053	17252	51385
10054	17254	51385
10055	17256	51383
10056	17257	51382
10057	17259	51380
10058	17261	51378
10059	17262	51376
10060	17264	51374
10061	17265	51372
10062	17267	51370
10063	17269	51367
10064	17270	51366
10065	17272	51364
10066	17274	51362
10067	17275	51361
10068	17277	51359
10069	17279	51358
10070	17281	51356
10071	17283	51354
10072	17284	51353
10073	17286	51351
10074	17288	51350
10075	17289	51348
10076	17291	51346
10077	17293	51345
10078	17294	51342
10079	17296	51341
10080	17298	51338
10081	17299	51337
10082	17301	51334
10083	17303	51333
10084	17304	51331
10085	17306	51329
10086	17308	51327
10087	17309	51325
10088	17311	51323
10089	17313	51322
10090	17314	51319
10091	17316	51318
10092	17318	51316
10093	17320	51314
10094	17321	51313
10095	17323	51311
10096	17325	51310
10097	17326	51307
10098	17328	51305
10099	17330	51304
10100	17331	51302
10101	17333	51300
10102	17335	51298
10103	17337	51297
10104	17338	51295
10105	17340	51294
10106	17342	51292
10107	17343	51290
10108	17345	51288
10109	17347	51287
10110	17349	51285
10111	17350	51283
10112	17352	51282
10113	17354	51280
10114	17356	51279
10115	17358	51278
10116	17360	51277
10117	17361	51275
10118	17363	51273
10119	17365	51271
10120	17366	51270
10121	17368	51269
10122	17370	51268
10123	17372	51266
10124	17374	51265
10125	17376	51263
10126	17378	51262
10127	17379	51261
10128	17381	51259
10129	17383	51257
10130	17385	51256
10131	17386	51254
10132	17388	51253
10133	17390	51251
10134	17392	51249
10135	17393	51247
10136	17395	51245
10137	17396	51243
10138	17398	51242
10139	17400	51240
10140	17402	51239
10141	17403	51237
10142	17405	51235
10143	17407	51234
10144	17409	51232
10145	17410	51230
10146	17412	51228
10147	17414	51227
10148	17415	51225
10149	17417	51223
10150	17419	51221
10151	17420	51219
10152	17422	51217
10153	17424	51216
10154	17426	51214
10155	17427	51212
10156	17429	51211
10157	17431	51209
10158	17432	51207
10159	17434	51206
10160	17436	51204
10161	17438	51202
10162	17439	51200
10163	17441	51199
10164	17443	51197
10165	17445	51196
10166	17446	51194
10167	17448	51193
10168	17450	51190
10169	17451	51188
10170	17453	51186
10171	17455	51185
10172	17456	51183
10173	17458	51181
10174	17460	51179
10175	17462	51178
10176	17463	51176
10177	17465	51174
10178	17467	51173
10179	17468	51171
10180	17470	51169
10181	17472	51167
10182	17474	51166
10183	17475	51164
10184	17477	51163
10185	17479	51162
10186	17481	51160
10187	17483	51158
10188	17484	51157
10189	17486	51154
10190	17488	51153
10191	17489	51152
10192	17491	51150
10193	17493	51148
10194	17495	51147
10195	17497	51145
10196	17498	51143
10197	17500	51141
10198	17501	51139
10199	17503	51138
10200	17505	51136
10201	17507	51134
10202	17508	51133
10203	17510	51131
10204	17512	51129
10205	17513	51127
10206	17515	51125
10207	17516	51123
10208	17518	51121
10209	17520	51119
10210	17522	51117
10211	17523	51115
10212	17525	51114
10213	17527	51113
10214	17529	51111
10215	17530	51109
10216	17532	51108
10217	17534	51106
10218	17536	51104
10219	17537	51103
10220	17539	51101
10221	17541	51099
10222	17542	51097
10223	17544	51095
10224	17546	51093
10225	17547	51092
10226	17549	51091
10227	17551	51089
10228	17553	51088
10229	17555	51086
10230	17556	51084
10231	17558	51083
10232	17560	51081
10233	17561	51079
10234	17563	51078
10235	17565	51076
10236	17567	51075
10237	17569	51073
10238	17570	51071
10239	17572	51070
10240	17574	51068
10241	17575	51066
10242	17577	51065
10243	17579	51063
10244	17581	51062
10245	17583	51060
10246	17584	51059
10247	17586	51057
10248	17588	51056
10249	17590	51055
10250	17592	51054
10251	17594	51053
10252	17595	51050
10253	17597	51049
10254	17599	51047
10255	17601	51046
10256	17602	51044
10257	17604	51042
10258	17606	51041
10259	17607	51039
10260	17609	51037
10261	17611	51036
10262	17613	51033
10263	17614	51032
10264	17616	51030
10265	17618	51028
10266	17619	51026
10267	17621	51024
10268	17623	51022
10269	17624	51020
10270	17626	51019
10271	17628	51017
10272	17630	51016
10273	17631	51015
10274	17633	51013
10275	17635	51011
10276	17637	51009
10277	17638	51008
10278	17640	51006
10279	17642	51005
10280	17644	51003
10281	17645	51001
10282	17647	50999
10283	17649	50997
10284	17650	50996
10285	17652	50994
10286	17654	50992
10287	17656	50991
10288	17657	50989
10289	17659	50987
10290	17661	50986
10291	17663	50984
10292	17664	50982
10293	17666	50980
10294	17667	50978
10295	17669	50976
10296	17671	50975
10297	17673	50973
10298	17674	50971
10299	17676	50969
10300	17678	50968
10301	17679	50966
10302	17681	50964
10303	17683	50962
10304	17684	50961
10305	17686	50959
10306	17688	50957
10307	17689	50955
10308	17691	50953
10309	17693	50951
10310	17694	50949
10311	17696	50948
10312	17698	50947
10313	17700	50945
10314	17702	50944
10315	17703	50942
10316	17705	50940
10317	17707	50938
10318	17709	50937
10319	17710	50935
10320	17712	50934
10321	17714	50933
10322	17716	50931
10323	17717	50929
10324	17719	50927
10325	17721	50926
10326	17723	50924
10327	17724	50922
10328	17726	50921
10329	17728	50920
10330	17730	50919
10331	17732	50917
10332	17734	50916
10333	17735	50914
10334	17737	50912
10335	17739	50911
10336	17740	50908
10337	17742	50906
10338	17744	50905
10339	17745	50903
10340	17747	50901
10341	17749	50900
10342	17751	50898
10343	17752	50897
10344	17754	50895
10345	17756	50893
10346	17757	50891
10347	17759	50889
10348	17760	50886
10349	17762	50885
10350	17764	50883
10351	17766	50881
10352	17767	50880
10353	17769	50878
10354	17771	50877
10355	17773	50875
10356	17774	50874
10357	17776	50872
10358	17778	50871
10359	17780	50869
10360	17781	50867
10361	17783	50865
10362	17784	50862
10363	17786	50861
10364	17788	50859
10365	17790	50858
10366	17791	50856
10367	17793	50854
10368	17795	50853
10369	17797	50851
10370	17798	50849
10371	17800	50847
10372	17802	50845
10373	17803	50844
10374	17805	50842
10375	17807	50840
10376	17808	50838
10377	17810	50837
10378	17812	50835
10379	17814	50834
10380	17815	50832
10381	17817	50830
10382	17819	50828
10383	17820	50826
10384	17822	50825
10385	17824	50823
10386	17826	50822
10387	17828	50821
10388	17829	50819
10389	17831	50817
10390	17833	50815
10391	17835	50813
10392	17836	50812
10393	17839	50812
10394	17840	50810
10395	17842	50809
10396	17844	50807
10397	17846	50807
10398	17848	50806
10399	17850	50804
10400	17851	50802
10401	17853	50801
10402	17855	50800
10403	17857	50798
10404	17859	50796
10405	17860	50794
10406	17862	50793
10407	17864	50791
10408	17866	50790
10409	17867	50788
10410	17869	50786
10411	17871	50785
10412	17873	50784
10413	17874	50781
10414	17876	50780
10415	17878	50778
10416	17880	50777
10417	17881	50775
10418	17883	50773
10419	17885	50772
10420	17886	50770
10421	17888	50768
10422	17890	50767
10423	17892	50765
10424	17893	50763
10425	17895	50762
10426	17897	50760
10427	17899	50759
10428	17900	50757
10429	17902	50756
10430	17904	50754
10431	17906	50753
10432	17908	50751
10433	17909	50749
10434	17911	50748
10435	17913	50746
10436	17915	50744
10437	17916	50743
10438	17918	50741
10439	17920	50739
10440	17922	50738
10441	17923	50736
10442	17925	50734
10443	17927	50732
10444	17928	50730
10445	17930	50728
10446	17932	50727
10447	17933	50725
10448	17935	50723
10449	17937	50722
10450	17939	50720
10451	17940	50718
10452	17942	50717
10453	17944	50715
10454	17945	50713
10455	17947	50711
10456	17949	50710
10457	17951	50708
10458	17953	50707
10459	17954	50706
10460	17956	50704
10461	17958	50703
10462	17960	50701
10463	17961	50699
10464	17963	50698
10465	17965	50695
10466	17966	50694
10467	17968	50692
10468	17970	50691
10469	17972	50689
10470	17973	50687
10471	17975	50686
10472	17977	50684
10473	17979	50683
10474	17980	50681
10475	17982	50679
10476	17984	50677
10477	17986	50676
10478	17987	50674
10479	17989	50672
10480	17991	50670
10481	17992	50669
10482	17994	50667
10483	17996	50666
10484	17998	50665
10485	18000	50664
10486	18002	50662
10487	18003	50660
10488	18005	50659
10489	18007	50657
10490	18009	50656
10491	18010	50654
10492	18012	50652
10493	18014	50650
10494	18016	50649
10495	18017	50647
10496	18019	50646
10497	18021	50644
10498	18023	50642
10499	18024	50640
10500	18026	50638
10501	18028	50637
10502	18029	50634
10503	18031	50633
10504	18033	50631
10505	18035	50630
10506	18036	50629
10507	18038	50627
10508	18040	50625
10509	18041	50623
10510	18043	50621
10511	18045	50620
10512	18047	50618
10513	18049	50618
10514	18050	50616
10515	18052	50614
10516	18054	50612
10517	18056	50611
10518	18057	50609
10519	18059	50608
10520	18061	50605
10521	18062	50604
10522	18064	50603
10523	18066	50602
10524	18068	50600
10525	18070	50598
10526	18071	50596
10527	18073	50594
10528	18075	50593
10529	18076	50591
10530	18078	50590
10531	18080	50588
10532	18082	50587
10533	18084	50585
10534	18086	50584
10535	18087	50582
10536	18089	50581
10537	18091	50580
10538	18093	50578
10539	18094	50576
10540	18096	50575
10541	18098	50574
10542	18100	50572
10543	18102	50571
10544	18104	50569
10545	18105	50567
10546	18107	50566
10547	18109	50565
10548	18111	50563
10549	18112	50561
10550	18114	50559
10551	18116	50557
10552	18117	50555
10553	18119	50553
10554	18121	50552
10555	18122	50550
10556	18124	50548
10557	18126	50546
10558	18127	50544
10559	18129	50542
10560	18131	50541
10561	18132	50539
10562	18134	50537
10563	18136	50535
10564	18138	50534
10565	18139	50532
10566	18141	50531
10567	18143	50529
10568	18145	50527
10569	18146	50526
10570	18148	50524
10571	18150	50522
10572	18151	50520
10573	18153	50518
10574	18155	50517
10575	18157	50515
10576	18158	50514
10577	18160	50512
10578	18162	50510
10579	18164	50509
10580	18165	50507
10581	18167	50506
10582	18169	50504
10583	18171	50502
10584	18172	50500
10585	18174	50498
10586	18176	50497
10587	18177	50495
10588	18179	50493
10589	18181	50491
10590	18182	50489
10591	18184	50487
10592	18185	50485
10593	18187	50483
10594	18189	50481
10595	18191	50480
10596	18192	50478
10597	18194	50477
10598	18196	50474
10599	18197	50473
10600	18199	50471
10601	18201	50469
10602	18202	50467
10603	18204	50465
10604	18206	50464
10605	18208	50462
10606	18209	50461
10607	18211	50459
10608	18213	50457
10609	18214	50455
10610	18216	50454
10611	18218	50453
10612	18220	50451
10613	18222	50449
10614	18223	50448
10615	18225	50446
10616	18227	50444
10617	18229	50443
10618	18230	50442
10619	18232	50439
10620	18234	50438
10621	18235	50436
10622	18237	50434
10623	18239	50432
10624	18240	50430
10625	18242	50429
10626	18244	50427
10627	18246	50425
10628	18247	50423
10629	18249	50421
10630	18250	50419
10631	18252	50418
10632	18254	50416
10633	18256	50414
10634	18257	50412
10635	18259	50410
10636	18261	50409
10637	18262	50407
10638	18264	50406
10639	18266	50404
10640	18268	50402
10641	18270	50401
10642	18271	50399
10643	18273	50398
10644	18275	50395
10645	18276	50394
10646	18278	50392
10647	18280	50390
10648	18281	50388
10649	18283	50386
10650	18285	50385
10651	18287	50383
10652	18288	50382
10653	18290	50380
10654	18291	50377
10655	18293	50376
10656	18295	50374
10657	18297	50373
10658	18299	50371
10659	18300	50370
10660	18302	50368
10661	18304	50366
10662	18306	50365
10663	18308	50364
10664	18309	50363
10665	18311	50361
10666	18313	50359
10667	18315	50357
10668	18316	50356
10669	18318	50354
10670	18320	50352
10671	18321	50350
10672	18323	50349
10673	18325	50347
10674	18326	50345
10675	18328	50344
10676	18330	50342
10677	18332	50340
10678	18333	50337
10679	18335	50335
10680	18336	50334
10681	18338	50332
10682	18340	50331
10683	18342	50328
10684	18343	50327
10685	18345	50325
10686	18347	50324
10687	18348	50322
10688	18350	50320
10689	18352	50318
10690	18354	50317
10691	18355	50315
10692	18357	50314
10693	18359	50312
10694	18360	50310
10695	18362	50308
10696	18364	50306
10697	18366	50304
10698	18367	50303
10699	18369	50301
10700	18371	50299
10701	18372	50297
10702	18374	50296
10703	18376	50294
10704	18378	50293
10705	18380	50291
10706	18382	50291
10707	18384	50290
10708	18385	50287
10709	18387	50286
10710	18389	50285
10711	18391	50283
10712	18392	50282
10713	18394	50281
10714	18397	50281
10715	18399	50279
10716	18400	50278
10717	18402	50276
10718	18404	50275
10719	18406	50274
10720	18408	50272
10721	18410	50271
10722	18412	50270
10723	18414	50269
10724	18415	50268
10725	18417	50267
10726	18419	50265
10727	18421	50264
10728	18423	50262
10729	18424	50260
10730	18426	50258
10731	18428	50257
10732	18430	50255
10733	18432	50254
10734	18433	50252
10735	18435	50251
10736	18437	50249
10737	18439	50248
10738	18440	50246
10739	18442	50245
10740	18444	50244
10741	18446	50242
10742	18448	50240
10743	18449	50238
10744	18451	50237
10745	18453	50235
10746	18454	50233
10747	18456	50232
10748	18458	50230
10749	18460	50228
10750	18461	50226
10751	18463	50225
10752	18465	50223
10753	18466	50221
10754	18468	50219
10755	18470	50218
10756	18472	50216
10757	18473	50214
10758	18475	50212
10759	18477	50210
10760	18478	50209
10761	18480	50207
10762	18482	50206
10763	18484	50204
10764	18485	50202
10765	18487	50200
10766	18489	50198
10767	18490	50197
10768	18492	50196
10769	18494	50194
10770	18496	50192
10771	18497	50190
10772	18499	50188
10773	18501	50187
10774	18502	50185
10775	18504	50183
10776	18506	50182
10777	18508	50180
10778	18509	50178
10779	18511	50177
10780	18513	50175
10781	18515	50173
10782	18516	50171
10783	18518	50169
10784	18519	50167
10785	18521	50166
10786	18523	50164
10787	18525	50163
10788	18526	50161
10789	18528	50160
10790	18530	50158
10791	18532	50156
10792	18534	50155
10793	18535	50153
10794	18537	50152
10795	18539	50150
10796	18541	50149
10797	18543	50147
10798	18544	50145
10799	18546	50144
10800	18548	50142
10801	18550	50141
10802	18551	50139
10803	18553	50138
10804	18555	50136
10805	18557	50135
10806	18558	50133
10807	18560	50131
10808	18562	50129
10809	18564	50128
10810	18565	50126
10811	18568	50126
10812	18570	50125
10813	18571	50123
10814	18573	50122
10815	18575	50120
10816	18576	50118
10817	18578	50116
10818	18580	50114
10819	18581	50112
10820	18583	50110
10821	18585	50109
10822	18586	50106
10823	18588	50105
10824	18590	50104
10825	18592	50102
10826	18593	50100
10827	18595	50098
10828	18597	50096
10829	18598	50095
10830	18600	50093
10831	18602	50091
10832	18603	50089
10833	18605	50087
10834	18607	50086
10835	18609	50084
10836	18611	50083
10837	18612	50082
10838	18614	50079
10839	18616	50078
10840	18618	50076
10841	18619	50075
10842	18621	50073
10843	18623	50071
10844	18624	50069
10845	18626	50067
10846	18628	50066
10847	18629	50064
10848	18631	50062
10849	18633	50060
10850	18634	50058
10851	18636	50057
10852	18638	50055
10853	18640	50054
10854	18642	50053
10855	18643	50050
10856	18645	50049
10857	18647	50047
10858	18648	50045
10859	18650	50044
10860	18652	50042
10861	18654	50040
10862	18655	50038
10863	18657	50037
10864	18659	50036
10865	18661	50034
10866	18663	50033
10867	18664	50031
10868	18666	50029
10869	18668	50028
10870	18669	50026
10871	18671	50025
10872	18673	50023
10873	18675	50021
10874	18677	50020
10875	18678	50018
10876	18680	50016
10877	18682	50015
10878	18684	50013
10879	18685	50012
10880	18687	50010
10881	18689	50008
10882	18690	50006
10883	18692	50005
10884	18694	50004
10885	18696	50002
10886	18698	50000
10887	18699	49999
10888	18701	49997
10889	18703	49995
10890	18704	49993
10891	18706	49992
10892	18708	49990
10893	18710	49988
10894	18711	49987
10895	18713	49985
10896	18715	49983
10897	18716	49981
10898	18718	49979
10899	18720	49978
